database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../a3/NYC_En.fa	rpsl	k141_29467	375	860	69	259	93.050
../a3/NYC_En.fa	pare	k141_16672	1893	40134	100	1893	91.653
../a3/NYC_En.fa	pare	k141_9047	1893	2924	75	1412	91.643
../a3/NYC_En.fa	pare	k141_6614	1893	907	48	907	97.685
../a3/NYC_En.fa	pare	k141_26254	1893	10483	37	708	93.644
../a3/NYC_En.fa	pare	k141_17494	1893	798	42	794	89.295
../a3/NYC_En.fa	pare	k141_7760	1893	1105	58	1096	83.120
../a3/NYC_En.fa	pare	k141_7900	1893	570	30	570	97.368
../a3/NYC_En.fa	pare	k141_30538	1893	496	26	495	98.384
../a3/NYC_En.fa	pare	k141_19228	1893	766	40	753	87.118
../a3/NYC_En.fa	pare	k141_2820	1893	536	28	536	94.216
../a3/NYC_En.fa	pare	k141_10741	1893	669	35	670	88.209
../a3/NYC_En.fa	pare	k141_27137	1893	504	26	499	95.190
../a3/NYC_En.fa	pare	k141_9994	1893	4416	23	432	97.222
../a3/NYC_En.fa	pare	k141_16206	1893	1484	33	632	87.184
../a3/NYC_En.fa	pare	k141_27647	1893	342	18	342	99.123
../a3/NYC_En.fa	pare	k141_10813	1893	340	18	339	96.460
../a3/NYC_En.fa	pare	k141_10806	1893	340	18	339	95.575
../a3/NYC_En.fa	pare	k141_1162	1893	422	22	420	90.000
../a3/NYC_En.fa	pare	k141_18488	1893	322	17	320	91.562
../a3/NYC_En.fa	pare	k141_9052	1893	1722	11	209	99.522
../a3/NYC_En.fa	pare	k141_13270	1893	252	13	252	93.254
../a3/NYC_En.fa	pare	k141_1165	1893	241	13	241	92.946
../a3/NYC_En.fa	pare	k141_19298	1893	576	15	291	86.942
../a3/NYC_En.fa	parc	k141_3995	2259	15751	100	2259	92.430
../a3/NYC_En.fa	parc	k141_16672	2259	40134	100	2259	90.040
../a3/NYC_En.fa	parc	k141_14767	2259	3605	61	1373	96.650
../a3/NYC_En.fa	parc	k141_16596	2259	1692	45	1027	96.884
../a3/NYC_En.fa	parc	k141_16710	2259	2629	58	1320	85.682
../a3/NYC_En.fa	parc	k141_2614	2259	1644	44	994	89.135
../a3/NYC_En.fa	parc	k141_3753	2259	478	21	466	96.781
../a3/NYC_En.fa	parc	k141_22016	2259	646	29	646	88.390
../a3/NYC_En.fa	parc	k141_19605	2259	453	20	453	97.351
../a3/NYC_En.fa	parc	k141_15765	2259	600	27	600	89.167
../a3/NYC_En.fa	parc	k141_29856	2259	388	17	388	96.134
../a3/NYC_En.fa	parc	k141_20446	2259	384	17	384	94.271
../a3/NYC_En.fa	parc	k141_13463	2259	548	24	549	85.610
../a3/NYC_En.fa	parc	k141_23265	2259	454	20	444	88.964
../a3/NYC_En.fa	parc	k141_26417	2259	377	16	372	90.323
../a3/NYC_En.fa	parc	k141_11286	2259	460	20	461	85.466
../a3/NYC_En.fa	parc	k141_12348	2259	342	15	342	91.520
../a3/NYC_En.fa	parc	k141_15936	2259	483	21	469	82.516
../a3/NYC_En.fa	rpos	k141_21244	993	1426	100	993	97.482
../a3/NYC_En.fa	rpos	k141_10844	993	54589	100	993	94.663
../a3/NYC_En.fa	rpos	k141_16919	993	722	65	649	99.846
../a3/NYC_En.fa	rpos	k141_4471	993	700	70	699	87.983
../a3/NYC_En.fa	rpos	k141_23804	993	643	43	425	98.824
../a3/NYC_En.fa	rpos	k141_4452	993	475	48	475	90.737
../a3/NYC_En.fa	rpos	k141_27816	993	803	49	483	85.714
../a3/NYC_En.fa	rpos	k141_20954	993	530	37	366	91.530
../a3/NYC_En.fa	rpos	k141_3981	993	14277	10	98	96.939
../a3/NYC_En.fa	rpos	k141_8392	993	573	7	66	100.000
../a3/NYC_En.fa	rpos	k141_1312	993	4670	7	66	100.000
../a3/NYC_En.fa	roba	k141_4288	870	2456	100	870	97.816
../a3/NYC_En.fa	roba	k141_13830	870	2974	100	870	91.609
../a3/NYC_En.fa	roba	k141_3223	870	10004	98	849	88.928
../a3/NYC_En.fa	roba	k141_5005	870	1490	100	881	76.844
../a3/NYC_En.fa	folc	k141_9242	1269	3135	100	1269	96.927
../a3/NYC_En.fa	folc	k141_26639	1269	3130	100	1269	88.889
../a3/NYC_En.fa	folc	k141_3264	1269	3801	100	1270	87.087
../a3/NYC_En.fa	folc	k141_5411	1269	443	35	443	95.937
../a3/NYC_En.fa	folc	k141_29126	1269	899	25	323	95.356
../a3/NYC_En.fa	folc	k141_3892	1269	777	47	598	79.599
../a3/NYC_En.fa	folc	k141_25929	1269	668	36	459	83.442
../a3/NYC_En.fa	folc	k141_7288	1269	373	24	307	82.085
../a3/NYC_En.fa	glpt	k141_4801	1353	5259	100	1353	95.122
../a3/NYC_En.fa	glpt	k141_26934	1353	2938	100	1354	90.768
../a3/NYC_En.fa	glpt	k141_9950	1353	1439	97	1315	86.160
../a3/NYC_En.fa	glpt	k141_22387	1353	1475	87	1182	84.856
../a3/NYC_En.fa	glpt	k141_20109	1353	5304	59	805	88.323
../a3/NYC_En.fa	glpt	k141_20140	1353	921	59	805	88.199
../a3/NYC_En.fa	glpt	k141_5456	1353	9284	50	683	89.751
../a3/NYC_En.fa	glpt	k141_9550	1353	738	36	492	89.228
../a3/NYC_En.fa	glpt	k141_11817	1353	534	39	528	85.417
../a3/NYC_En.fa	glpt	k141_21928	1353	718	21	278	100.000
../a3/NYC_En.fa	glpt	k141_9113	1353	369	27	369	89.160
../a3/NYC_En.fa	glpt	k141_27983	1353	802	25	345	86.957
../a3/NYC_En.fa	glpt	k141_7644	1353	869	30	402	84.080
../a3/NYC_En.fa	glpt	k141_23007	1353	661	14	186	91.398
../a3/NYC_En.fa	gyra	k141_16109	2637	5395	100	2637	92.567
../a3/NYC_En.fa	gyra	k141_13181	2637	5406	69	1821	97.639
../a3/NYC_En.fa	gyra	k141_22315	2637	6134	85	2230	91.704
../a3/NYC_En.fa	gyra	k141_26833	2637	1437	54	1439	88.464
../a3/NYC_En.fa	gyra	k141_5785	2637	1129	43	1131	92.750
../a3/NYC_En.fa	gyra	k141_27708	2637	1383	51	1339	86.706
../a3/NYC_En.fa	gyra	k141_21140	2637	1109	39	1019	87.635
../a3/NYC_En.fa	gyra	k141_4247	2637	608	23	608	97.697
../a3/NYC_En.fa	gyra	k141_18839	2637	721	27	718	92.618
../a3/NYC_En.fa	gyra	k141_14824	2637	787	30	788	88.959
../a3/NYC_En.fa	gyra	k141_17200	2637	872	25	662	87.009
../a3/NYC_En.fa	gyra	k141_16236	2637	490	19	490	88.980
../a3/NYC_En.fa	gyra	k141_25130	2637	373	14	372	95.968
../a3/NYC_En.fa	gyra	k141_15997	2637	331	13	331	99.094
../a3/NYC_En.fa	gyra	k141_16985	2637	291	11	291	98.969
../a3/NYC_En.fa	gyra	k141_26405	2637	304	12	304	95.395
../a3/NYC_En.fa	gyra	k141_27771	2637	255	9	236	99.576
../a3/NYC_En.fa	gyra	k141_28922	2637	335	12	307	91.531
../a3/NYC_En.fa	gyra	k141_4224	2637	244	9	244	96.721
../a3/NYC_En.fa	gyra	k141_29022	2637	314	12	311	87.781
../a3/NYC_En.fa	gyra	k141_21147	2637	210	5	122	100.000
../a3/NYC_En.fa	gyra	k141_7735	2637	2038	2	64	100.000
../a3/NYC_En.fa	gyra	k141_22299	2637	306	2	53	100.000
../a3/NYC_En.fa	galf	k141_27382	897	7165	100	897	98.885
../a3/NYC_En.fa	galf	k141_28161	897	10369	100	897	89.967
../a3/NYC_En.fa	galf	k141_17826	897	53334	99	885	85.650
../a3/NYC_En.fa	galf	k141_29055	897	997	74	668	83.982
../a3/NYC_En.fa	galf	k141_14945	897	664	74	662	82.931
../a3/NYC_En.fa	galf	k141_19595	897	348	39	348	93.103
../a3/NYC_En.fa	galf	k141_25781	897	658	31	275	88.000
../a3/NYC_En.fa	flha	k141_16993	2079	10150	100	2079	95.142
../a3/NYC_En.fa	flha	k141_24002	2079	12634	100	2079	87.879
../a3/NYC_En.fa	flha	k141_18581	2079	1800	86	1800	85.333
../a3/NYC_En.fa	flha	k141_4703	2079	14878	83	1724	85.963
../a3/NYC_En.fa	flha	k141_3663	2079	1170	55	1140	84.298
../a3/NYC_En.fa	flha	k141_16784	2079	2995	28	577	98.787
../a3/NYC_En.fa	flha	k141_24702	2079	586	28	586	95.904
../a3/NYC_En.fa	flha	k141_27266	2079	487	23	487	98.563
../a3/NYC_En.fa	flha	k141_10429	2079	562	27	562	88.968
../a3/NYC_En.fa	flha	k141_3222	2079	891	41	859	80.442
../a3/NYC_En.fa	flha	k141_403	2079	464	22	459	88.017
../a3/NYC_En.fa	flha	k141_12269	2079	544	26	545	83.303
../a3/NYC_En.fa	flha	k141_12607	2079	484	23	483	84.679
../a3/NYC_En.fa	flha	k141_25963	2079	414	20	413	87.409
../a3/NYC_En.fa	flha	k141_28831	2079	365	18	365	87.945
../a3/NYC_En.fa	flha	k141_7670	2079	1222	19	390	85.641
../a3/NYC_En.fa	flha	k141_12915	2079	344	16	341	87.977
../a3/NYC_En.fa	flha	k141_28485	2079	400	18	382	85.079
../a3/NYC_En.fa	flha	k141_17496	2079	541	13	264	86.364
../a3/NYC_En.fa	csgg	k141_20592	834	7228	99	832	96.274
../a3/NYC_En.fa	csgg	k141_9559	834	10772	41	338	98.521
../a3/NYC_En.fa	tesa	k141_7069	633	4939	100	633	99.052
../a3/NYC_En.fa	tesa	k141_23358	633	10269	98	620	89.355
../a3/NYC_En.fa	tesa	k141_15642	633	18919	100	633	86.414
../a3/NYC_En.fa	tesa	k141_28844	633	10887	70	446	88.565
../a3/NYC_En.fa	tesa	k141_13450	633	1658	98	623	80.578
../a3/NYC_En.fa	tesa	k141_17938	633	388	11	72	98.611
../a3/NYC_En.fa	acra	k141_18155	1194	1342	100	1194	96.399
../a3/NYC_En.fa	acra	k141_14346	1194	1360	100	1195	88.033
../a3/NYC_En.fa	acra	k141_3664	1194	4033	100	1196	86.455
../a3/NYC_En.fa	acra	k141_9371	1194	699	59	700	97.000
../a3/NYC_En.fa	acra	k141_6418	1194	446	37	446	98.655
../a3/NYC_En.fa	acra	k141_3026	1194	424	36	424	96.698
../a3/NYC_En.fa	acra	k141_3017	1194	557	47	557	88.330
../a3/NYC_En.fa	acra	k141_16492	1194	411	28	339	97.935
../a3/NYC_En.fa	acra	k141_11619	1194	1272	95	1153	74.761
../a3/NYC_En.fa	acra	k141_26471	1194	435	36	436	83.028
../a3/NYC_En.fa	acra	k141_25499	1194	460	34	414	80.435
../a3/NYC_En.fa	acra	k141_26937	1194	1413	9	104	100.000
../a3/NYC_En.fa	acra	k141_18679	1194	6146	3	40	100.000
../a3/NYC_En.fa	acra	k141_27	1194	567	3	36	100.000
../a3/NYC_En.fa	argr	k141_3730	471	868	78	368	97.554
../a3/NYC_En.fa	argr	k141_27510	471	22404	100	471	88.960
../a3/NYC_En.fa	argr	k141_5887	471	9752	100	471	88.747
../a3/NYC_En.fa	argr	k141_7603	471	898	99	469	83.582
../a3/NYC_En.fa	argr	k141_9093	471	1612	52	244	97.951
../a3/NYC_En.fa	argr	k141_29416	471	655	52	244	97.951
../a3/NYC_En.fa	argr	k141_3364	471	424	60	282	82.979
../a3/NYC_En.fa	argr	k141_3560	471	369	25	117	99.145
../a3/NYC_En.fa	ptsi	k141_1567	1728	1424	82	1424	94.101
../a3/NYC_En.fa	ptsi	k141_15307	1728	1137	66	1137	97.274
../a3/NYC_En.fa	ptsi	k141_15264	1728	1137	66	1137	94.371
../a3/NYC_En.fa	ptsi	k141_18569	1728	1389	80	1391	87.707
../a3/NYC_En.fa	ptsi	k141_16914	1728	915	53	915	86.995
../a3/NYC_En.fa	ptsi	k141_1137	1728	811	47	811	86.436
../a3/NYC_En.fa	ptsi	k141_3969	1728	2082	26	450	98.667
../a3/NYC_En.fa	ptsi	k141_9464	1728	822	24	423	97.163
../a3/NYC_En.fa	ptsi	k141_24449	1728	367	21	364	89.011
../a3/NYC_En.fa	ptsi	k141_31254	1728	274	10	167	99.401
../a3/NYC_En.fa	ptsi	k141_21040	1728	317	3	51	100.000
../a3/NYC_En.fa	ptsi	k141_12705	1728	283	2	34	100.000
../a3/NYC_En.fa	rcsb	k141_12893	651	784	75	490	98.776
../a3/NYC_En.fa	rcsb	k141_13511	651	1322	100	651	90.630
../a3/NYC_En.fa	rcsb	k141_22315	651	6134	100	651	90.323
../a3/NYC_En.fa	rcsb	k141_13181	651	5406	75	490	97.959
../a3/NYC_En.fa	rcsb	k141_15890	651	2493	98	641	85.491
../a3/NYC_En.fa	rcsb	k141_19848	651	1020	77	502	88.645
../a3/NYC_En.fa	rcsb	k141_14690	651	495	46	302	99.007
../a3/NYC_En.fa	rcsb	k141_16417	651	549	44	285	87.018
../a3/NYC_En.fa	setb	k141_29655	1182	14516	100	1182	94.585
../a3/NYC_En.fa	setb	k141_27336	1182	4912	99	1175	86.723
../a3/NYC_En.fa	setb	k141_5341	1182	23962	77	905	85.414
../a3/NYC_En.fa	setb	k141_30589	1182	1103	73	860	82.326
../a3/NYC_En.fa	setb	k141_11265	1182	15140	56	657	84.170
../a3/NYC_En.fa	setb	k141_26201	1182	417	34	403	84.615
../a3/NYC_En.fa	setb	k141_16926	1182	665	33	388	84.278
../a3/NYC_En.fa	setb	k141_9415	1182	496	33	397	82.368
../a3/NYC_En.fa	setb	k141_8891	1182	478	26	310	81.613
../a3/NYC_En.fa	setb	k141_17217	1182	515	35	419	77.566
../a3/NYC_En.fa	setb	k141_22300	1182	520	18	216	83.796
../a3/NYC_En.fa	setb	k141_11814	1182	363	6	74	97.297
../a3/NYC_En.fa	iucd	k141_2088	1326	6693	83	1105	95.656
../a3/NYC_En.fa	iucd	k141_18641	1326	8883	78	1029	89.990
../a3/NYC_En.fa	iucd	k141_20496	1326	603	45	603	97.181
../a3/NYC_En.fa	iucd	k141_13108	1326	3102	45	600	89.000
../a3/NYC_En.fa	iucd	k141_11653	1326	307	23	305	99.016
../a3/NYC_En.fa	iucd	k141_16633	1326	382	29	382	90.052
../a3/NYC_En.fa	iucd	k141_20825	1326	358	27	352	90.341
../a3/NYC_En.fa	iucd	k141_12625	1326	402	13	174	98.851
../a3/NYC_En.fa	iucd	k141_12645	1326	646	13	174	97.701
../a3/NYC_En.fa	iucd	k141_28241	1326	412	26	348	81.897
../a3/NYC_En.fa	fliq	k141_5182	270	330	99	267	99.625
../a3/NYC_En.fa	fliq	k141_18582	270	4764	100	270	96.667
../a3/NYC_En.fa	fliq	k141_11660	270	14043	100	270	91.852
../a3/NYC_En.fa	fliq	k141_7755	270	367	51	138	89.130
../a3/NYC_En.fa	flip	k141_11660	738	14043	99	737	86.431
../a3/NYC_En.fa	flip	k141_14301	738	6217	99	737	85.482
../a3/NYC_En.fa	flip	k141_18582	738	4764	58	426	98.826
../a3/NYC_En.fa	flip	k141_8765	738	792	61	453	96.026
../a3/NYC_En.fa	flip	k141_965	738	401	54	401	98.005
../a3/NYC_En.fa	flip	k141_21123	738	424	57	419	93.079
../a3/NYC_En.fa	flip	k141_29050	738	398	41	306	95.752
../a3/NYC_En.fa	flip	k141_24531	738	506	68	507	83.037
../a3/NYC_En.fa	flip	k141_5182	738	330	7	53	100.000
../a3/NYC_En.fa	flij	k141_24664	444	2789	100	444	99.550
../a3/NYC_En.fa	flij	k141_11660	444	14043	100	444	94.144
../a3/NYC_En.fa	flij	k141_14301	444	6217	99	440	92.727
../a3/NYC_En.fa	flii	k141_11660	1371	14043	100	1371	93.144
../a3/NYC_En.fa	flii	k141_10010	1371	5490	100	1371	86.506
../a3/NYC_En.fa	flii	k141_15559	1371	1829	97	1331	83.396
../a3/NYC_En.fa	flii	k141_4061	1371	1516	86	1182	84.518
../a3/NYC_En.fa	flii	k141_23879	1371	622	45	622	97.588
../a3/NYC_En.fa	flii	k141_25126	1371	3903	65	897	86.176
../a3/NYC_En.fa	flii	k141_24664	1371	2789	38	517	95.745
../a3/NYC_En.fa	flii	k141_3966	1371	840	61	842	84.561
../a3/NYC_En.fa	flii	k141_2389	1371	749	50	691	86.397
../a3/NYC_En.fa	flii	k141_13982	1371	705	49	676	84.172
../a3/NYC_En.fa	flii	k141_6779	1371	698	24	328	99.085
../a3/NYC_En.fa	flii	k141_11660	999	14043	100	999	97.898
../a3/NYC_En.fa	flii	k141_25126	999	3903	99	997	93.581
../a3/NYC_En.fa	flii	k141_10010	999	5490	99	997	92.778
../a3/NYC_En.fa	flii	k141_2541	999	644	64	641	90.796
../a3/NYC_En.fa	flii	k141_22015	999	646	54	538	92.007
../a3/NYC_En.fa	flii	k141_15188	999	641	56	560	87.500
../a3/NYC_En.fa	flii	k141_14215	999	313	31	308	93.831
../a3/NYC_En.fa	flig	k141_11660	999	14043	100	999	97.898
../a3/NYC_En.fa	flig	k141_25126	999	3903	99	997	93.581
../a3/NYC_En.fa	flig	k141_10010	999	5490	99	997	92.778
../a3/NYC_En.fa	flig	k141_2541	999	644	64	641	90.796
../a3/NYC_En.fa	flig	k141_22015	999	646	54	538	92.007
../a3/NYC_En.fa	flig	k141_15188	999	641	56	560	87.500
../a3/NYC_En.fa	flig	k141_14215	999	313	31	308	93.831
../a3/NYC_En.fa	cyca	k141_19133	1410	16551	99	1401	90.864
../a3/NYC_En.fa	cyca	k141_23169	1410	24948	99	1401	89.222
../a3/NYC_En.fa	cyca	k141_15705	1410	2556	69	971	97.013
../a3/NYC_En.fa	cyca	k141_1566	1410	759	54	759	92.885
../a3/NYC_En.fa	cyca	k141_11054	1410	1664	65	925	85.297
../a3/NYC_En.fa	cyca	k141_15403	1410	408	29	408	98.284
../a3/NYC_En.fa	cyca	k141_11809	1410	646	45	642	84.891
../a3/NYC_En.fa	cyca	k141_11955	1410	520	25	353	97.167
../a3/NYC_En.fa	cyca	k141_4454	1410	603	25	357	96.359
../a3/NYC_En.fa	cyca	k141_797	1410	455	29	413	92.252
../a3/NYC_En.fa	cyca	k141_19536	1410	330	23	330	96.061
../a3/NYC_En.fa	cyca	k141_29167	1410	307	20	287	99.303
../a3/NYC_En.fa	cyca	k141_21915	1410	420	29	409	89.242
../a3/NYC_En.fa	cyca	k141_26091	1410	303	21	303	97.030
../a3/NYC_En.fa	cyca	k141_30184	1410	283	20	283	97.173
../a3/NYC_En.fa	cyca	k141_31079	1410	255	18	255	96.471
../a3/NYC_En.fa	cyca	k141_15512	1410	620	26	360	85.833
../a3/NYC_En.fa	cyca	k141_5995	1410	681	16	228	87.281
../a3/NYC_En.fa	cyca	k141_14095	1410	348	10	138	96.377
../a3/NYC_En.fa	cusa	k141_13712	3117	17079	100	3117	96.952
../a3/NYC_En.fa	cusa	k141_2720	3117	21621	100	3118	81.944
../a3/NYC_En.fa	cusa	k141_11037	3117	429	14	429	96.503
../a3/NYC_En.fa	cusa	k141_15221	3117	426	14	429	85.315
../a3/NYC_En.fa	porin	k141_28844	1146	10887	99	1144	92.220
../a3/NYC_En.fa	porin	k141_6000	1146	3569	80	913	96.933
../a3/NYC_En.fa	porin	k141_15642	1146	18919	99	1147	87.881
../a3/NYC_En.fa	porin	k141_28520	1146	811	32	372	99.194
../a3/NYC_En.fa	porin	k141_22698	1146	1650	32	372	96.774
../a3/NYC_En.fa	porin	k141_26644	1146	321	28	321	94.704
../a3/NYC_En.fa	porin	k141_19227	1146	688	59	677	79.911
../a3/NYC_En.fa	porin	k141_11048	1146	463	40	463	78.834
../a3/NYC_En.fa	uhpt	k141_5145	1392	12213	100	1392	95.115
../a3/NYC_En.fa	uhpt	k141_22621	1392	14937	99	1376	90.988
../a3/NYC_En.fa	uhpt	k141_23261	1392	8207	74	1032	94.767
../a3/NYC_En.fa	uhpt	k141_1438	1392	878	63	878	97.494
../a3/NYC_En.fa	uhpt	k141_6666	1392	1907	36	501	97.206
../a3/NYC_En.fa	uhpt	k141_22864	1392	579	42	579	92.746
../a3/NYC_En.fa	uhpt	k141_838	1392	2208	32	440	99.318
../a3/NYC_En.fa	uhpt	k141_21115	1392	524	38	524	91.221
../a3/NYC_En.fa	uhpt	k141_4983	1392	379	27	378	95.767
../a3/NYC_En.fa	uhpt	k141_22761	1392	372	26	367	93.460
../a3/NYC_En.fa	uhpt	k141_9934	1392	335	24	335	94.925
../a3/NYC_En.fa	uhpt	k141_27209	1392	323	23	323	89.783
../a3/NYC_En.fa	dotu-tssl	k141_27774	690	6506	99	691	81.476
../a3/NYC_En.fa	dotu-tssl	k141_12200	690	1311	99	691	79.884
../a3/NYC_En.fa	oqxb24	k141_30885	3153	1923	61	1923	88.352
../a3/NYC_En.fa	oqxb24	k141_19824	3153	2107	60	1907	88.359
../a3/NYC_En.fa	oqxb24	k141_18538	3153	10024	55	1745	88.883
../a3/NYC_En.fa	oqxb24	k141_11233	3153	1584	38	1188	90.067
../a3/NYC_En.fa	oqxb24	k141_23384	3153	1048	33	1049	89.323
../a3/NYC_En.fa	oqxb24	k141_30797	3153	8710	30	951	88.959
../a3/NYC_En.fa	oqxb24	k141_6379	3153	772	24	770	89.481
../a3/NYC_En.fa	oqxb24	k141_11489	3153	536	17	535	88.598
../a3/NYC_En.fa	oqxb24	k141_5722	3153	544	17	544	87.684
../a3/NYC_En.fa	oqxb24	k141_24775	3153	509	16	507	88.757
../a3/NYC_En.fa	oqxb24	k141_10417	3153	488	15	479	89.144
../a3/NYC_En.fa	oqxb24	k141_24847	3153	508	16	508	87.795
../a3/NYC_En.fa	oqxb24	k141_23193	3153	467	15	467	88.865
../a3/NYC_En.fa	oqxb24	k141_2517	3153	487	15	484	87.603
../a3/NYC_En.fa	oqxb24	k141_27905	3153	401	13	398	90.955
../a3/NYC_En.fa	oqxb24	k141_13208	3153	685	22	685	80.876
../a3/NYC_En.fa	oqxb24	k141_14221	3153	421	13	419	89.499
../a3/NYC_En.fa	oqxb24	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb24	k141_13573	3153	338	11	338	92.012
../a3/NYC_En.fa	oqxb24	k141_17780	3153	366	12	365	89.863
../a3/NYC_En.fa	oqxb24	k141_10858	3153	383	12	380	88.421
../a3/NYC_En.fa	oqxb24	k141_20201	3153	303	10	303	90.759
../a3/NYC_En.fa	oqxb24	k141_16552	3153	308	10	306	89.869
../a3/NYC_En.fa	oqxb24	k141_22386	3153	1680	8	256	89.844
../a3/NYC_En.fa	oqxb24	k141_24439	3153	2508	7	209	90.431
../a3/NYC_En.fa	oqxb24	k141_24463	3153	538	6	189	90.476
../a3/NYC_En.fa	oqxb24	k141_11574	3153	451	7	238	73.529
../a3/NYC_En.fa	oqxb24	k141_3207	3153	549	4	133	77.444
../a3/NYC_En.fa	roma	k141_23480	891	1252	71	633	98.578
../a3/NYC_En.fa	roma	k141_30479	891	1441	40	357	96.078
../a3/NYC_En.fa	cata10	k141_2554	678	4980	100	679	91.605
../a3/NYC_En.fa	cata10	k141_16142	678	517	43	291	99.656
../a3/NYC_En.fa	cata10	k141_10263	678	366	54	366	89.891
../a3/NYC_En.fa	flia	k141_26038	729	3082	100	729	99.588
../a3/NYC_En.fa	irob	k141_26995	1116	3495	100	1116	99.642
../a3/NYC_En.fa	iroc	k141_26995	3660	3495	38	1407	99.502
../a3/NYC_En.fa	iroc	k141_21373	3660	2593	28	1016	99.902
../a3/NYC_En.fa	iroc	k141_20799	3660	686	19	686	99.708
../a3/NYC_En.fa	iroc	k141_27337	3660	435	12	435	99.540
../a3/NYC_En.fa	iron	k141_6171	2175	961	44	961	99.688
../a3/NYC_En.fa	iron	k141_13926	2175	865	20	441	100.000
../a3/NYC_En.fa	iron	k141_16626	2175	379	17	379	99.736
../a3/NYC_En.fa	mcr-9	k141_16539	1949	350	2	41	100.000
../a3/NYC_En.fa	mcr-9	k141_16562	1949	627	2	40	100.000
../a3/NYC_En.fa	mcr-9	k141_13675	1949	2222	2	40	100.000
../a3/NYC_En.fa	oqxa6	k141_22386	1173	1680	100	1175	85.957
../a3/NYC_En.fa	oqxa6	k141_28137	1173	1895	90	1056	86.648
../a3/NYC_En.fa	oqxa6	k141_17381	1173	940	80	941	88.417
../a3/NYC_En.fa	oqxa6	k141_3462	1173	2017	53	623	87.640
../a3/NYC_En.fa	oqxa6	k141_28977	1173	656	45	531	85.122
../a3/NYC_En.fa	oqxa6	k141_11233	1173	1584	31	369	86.179
../a3/NYC_En.fa	oqxa6	k141_5871	1173	317	25	291	85.223
../a3/NYC_En.fa	oqxa6	k141_19824	1173	2107	15	174	89.080
../a3/NYC_En.fa	oqxb20	k141_30885	3150	1923	61	1923	88.872
../a3/NYC_En.fa	oqxb20	k141_19824	3150	2107	61	1907	88.778
../a3/NYC_En.fa	oqxb20	k141_18538	3150	10024	55	1745	88.940
../a3/NYC_En.fa	oqxb20	k141_11233	3150	1584	38	1188	90.067
../a3/NYC_En.fa	oqxb20	k141_23384	3150	1048	33	1047	89.971
../a3/NYC_En.fa	oqxb20	k141_30797	3150	8710	30	951	89.169
../a3/NYC_En.fa	oqxb20	k141_6379	3150	772	24	770	89.481
../a3/NYC_En.fa	oqxb20	k141_11489	3150	536	17	535	88.785
../a3/NYC_En.fa	oqxb20	k141_24775	3150	509	16	507	89.152
../a3/NYC_En.fa	oqxb20	k141_10417	3150	488	15	479	88.935
../a3/NYC_En.fa	oqxb20	k141_23193	3150	467	15	467	89.079
../a3/NYC_En.fa	oqxb20	k141_2517	3150	487	15	487	88.090
../a3/NYC_En.fa	oqxb20	k141_24847	3150	508	16	508	87.008
../a3/NYC_En.fa	oqxb20	k141_27905	3150	401	13	398	91.206
../a3/NYC_En.fa	oqxb20	k141_14221	3150	421	13	419	89.737
../a3/NYC_En.fa	oqxb20	k141_17780	3150	366	12	365	90.411
../a3/NYC_En.fa	oqxb20	k141_26110	3150	351	11	351	91.168
../a3/NYC_En.fa	oqxb20	k141_13573	3150	338	11	338	92.012
../a3/NYC_En.fa	oqxb20	k141_16552	3150	308	10	306	91.176
../a3/NYC_En.fa	oqxb20	k141_20201	3150	303	10	303	90.759
../a3/NYC_En.fa	oqxb20	k141_22386	3150	1680	8	256	89.844
../a3/NYC_En.fa	oqxb20	k141_24439	3150	2508	7	209	90.431
../a3/NYC_En.fa	oqxb20	k141_24463	3150	538	6	189	90.476
../a3/NYC_En.fa	oqxb20	k141_11574	3150	451	7	238	73.529
../a3/NYC_En.fa	oqxb20	k141_3207	3150	549	4	133	77.444
../a3/NYC_Es.fa	silb	k141_539	1251	537	28	362	80.110
../a3/NYC_Es.fa	sila	k141_5253	3147	2034	65	2034	96.018
../a3/NYC_Es.fa	sila	k141_4731	3147	596	19	596	84.228
../a3/NYC_Es.fa	sila	k141_297	3147	590	19	590	83.390
../a3/NYC_Es.fa	silc	k141_864	1386	708	51	708	97.034
../a3/NYC_Es.fa	silc	k141_3806	1386	572	29	401	90.025
../a3/NYC_Es.fa	srpc	k141_3292	1437	384	27	384	98.698
../a3/NYC_Es.fa	silc	k141_864	393	708	23	90	96.667
../a3/NYC_Es.fa	enta	k141_4942	69	1470	100	69	98.551
../a3/NYC_Es.fa	gnd	k141_2845	1407	855	59	837	85.663
../a3/NYC_Es.fa	gnd	k141_1131	1407	583	23	319	84.639
../a3/NYC_Es.fa	silb	k141_3198	1293	714	55	711	97.890
../a3/NYC_Es.fa	silb	k141_3538	1293	507	39	507	90.730
../a3/NYC_Es.fa	silb	k141_539	1293	537	28	363	98.898
../a3/NYC_Es.fa	silb	k141_5073	1293	369	29	369	97.290
../a3/NYC_Es.fa	flig	k141_1040	996	1823	81	808	98.515
../a3/NYC_Es.fa	flig	k141_1439	996	749	16	159	88.679
../a3/NYC_Es.fa	fliq	k141_2358	270	305	66	177	96.610
../a3/NYC_Es.fa	rcsb	k141_3427	651	395	48	315	97.778
../a3/NYC_Es.fa	argr	k141_1785	471	454	34	162	100.000
